OCCU_DESC,WK_TYPE,CJOB_TYPE,CJOB_NAME1,CJOB_NO,CJOB_NAME2,AVAILREQNUM,STOP_DATE,JOB_DETAIL,CITYNAME,EXPERIENCE,WKTIME,SALARYCD,SALARY_L,SALARY_U,EDGRDESC,URL_QUERY,COMPNAME,TRANDATE
"【疾管科】臨時人員",全職,01,經營／行政／總務,010206,行政助理,38,額滿為止,"1.協助Covid-19疫苗相關事項2.防疫物資管理3.處理疫情資料及開立相關表單及系統維護4.Covid-19確診個案分級安置5.臨時交辦事項報名方式：(請勿電洽或親洽，合者通知面試時間)一、紙本郵寄：110臺北市信義區市府路1號2樓東南區  臺北市政府衛生局人事室 蘇治瑋先生 1999(外縣市請撥02-27208889)轉7146二、電子郵寄：motosquall@health.gov.tw三、其他：至台北就業大補帖【https://www.okwork.taipei/ESO/報名/招募活動/ 選「臺北市衛生局及所屬健康中心增聘臨時人員」】",台北市信義區,1年以上,日班,時薪,230,230,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=152365&HIRE_ID=11144197","臺北市政府產業發展局等(衛生局、公燈處、環保局)",20220429
"訂房員 ",全職,16,旅遊／餐飲／休閒,160205,飯店工作人員,5,20220725,"◎【天成飯店集團】聯合訂房中心 訂房員1.協助及辦理國內外顧客訂房作業，訂房確認及回覆。2.電話諮詢服務、旅客諮詢服務。3.主管交辦事項、協助文書作業及其他支援工作。4.週六採排輪值並另行休假<其他條件>*擅長面對客戶及跨部門之溝通協調。*熟悉電話禮儀及溝通訓練者佳。*通基本英文或日文。",台北市中正區,1年以上,日班、輪班三班制,月薪,27000,29000,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=153140&HIRE_ID=11209377","天成飯店股份有限公司",20220525
"照顧服務員",全職,17,醫療／美容／保健,170113,照顧服務員,5,20220612,"至個案家提供生活照顧、陪伴、就醫、身體清潔等服務。",台北市文山區,無,日班,時薪,200,200,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2428607&HIRE_ID=11117475","臺北市私立前瞻居家長照機構",20220412
"臺北辦公室倉管員",全職,15,物流／運輸／資材,150304,倉管人員,1,20220727,"負責管控庫存物料以及管理收發材料、貨品盤點及帳務處理、倉庫清潔維持、倉庫紀錄保存等工作。",台北市大同區,2年以上,日班,月薪,25250,30000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=929252&HIRE_ID=11214769","雄衛公寓大廈管理維護有限公司",20220527
"PHP後端工程師",全職,08,資訊／軟體／系統,080202,軟(韌)體設計工程師,1,額滿為止,"1. 餐飲系統API開發及維護2. Laravel Admin後台開發及維護",台北市中山區,無,日班,依學經歷、證照核薪(每月經常性薪資達4萬元以上),,,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2462327&HIRE_ID=11114973","大麥網路股份有限公司",20220413
"派遣_電光系統所_計畫管理人員(C100)",全職,21,行銷／企劃／專案,210103,行銷企劃人員,1,20220731,"1.執行政府計畫，擔任計畫管理職務 2.負責專案計畫規劃、撰寫、成果追蹤、計畫結案...等計畫相關工作 3.執行政府單位之臨時交辦事項 4.掌握半導體產業國內外資訊，分析產業趨勢，撰寫議題分析與因應策略之報告與簡報其他:1.具經濟部相關計畫撰寫經驗，擅長製作與美化簡報及文筆尤佳 2.熟悉半導體或高科技產業者尤佳 3.有與政府單位及廠商溝通經驗尤佳 4.擅長溝通協調、具高度抗壓性、高EQ，具獨立作業能力者尤佳 5.請檢附英文TOEIC650分之成績證明或參加本院線上英文檢測",台北市大安區,3年以上,日班,月薪,42000,,碩士,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=151508&HIRE_ID=11189677","美程科技股份有限公司",20220516
"(大同區)社區服務員",全職,21,行銷／企劃／專案,210203,活動企劃人員,1,20220704,"1.推展老人到宅服務方案，招募/組訓義工，服務失能、失依、失智老人。2.結合本鄉本土愛心，照顧本鄉本土長輩，凝聚社會資源。3.站務行政管理。*具備社工、行銷、企劃、業務、銷售經驗佳",台北市大同區,1年以上,日班,月薪,32000,43000,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=554467&HIRE_ID=11165059","財團法人華山社會福利慈善事業基金會",20220504
"內場助理廚師(6/16-6/30線上媒合)",全職,16,旅遊／餐飲／休閒,160206,廚師助理,10,20220630,"1.依工作站分配，做食材的前置處理及準備食材 2.負責日式握壽司、手卷及各種壽司之製作 3.協助廚師做各類日式料理，包括前菜、涼菜、中華料理、燉湯、處理及準備生魚片 本公司特聘來自日本的廚師顧問開發新菜色，在""欣葉""可以學習正統的日式料理做法「薪鮮人大集合」線上媒合徵才活動線上媒合會時間：111 年 6 月 16 日（四）- 111 年 6 月 30 日（四）止洽詢電話：02-23805231想要知道更多活動資訊詳情請查詢https://www.okwork.taipei/ESO/content/tw/iFrameSet/161222103248/sourceId/8328",台北市不限,1年以上,輪班三班制,月薪,34000,38000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=49156&HIRE_ID=11225379","欣葉國際餐飲股份有限公司",20220602
"空氣採樣工程師",全職,07,工程／研發／生技,070291,其他特殊工程師,2,20220801,"煙囪排放管道之採樣(高空作業)。",台北市內湖區,無,日班,月薪,28000,,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=291498&HIRE_ID=11222333","精準環境股份有限公司",20220601
"不動產市場分析專業人員",全職,21,行銷／企劃／專案,210105,市場調查/市調分析,1,20220616,"意者請至國家住都中心人力招募網站線上填寫個人履歷。 網站：http://hr.hurc.org.tw/ 或至國家住宅及都市更新中心官方網站→訊息公告→徵才公告。 ※請勿親自送件、郵寄掛號個人履歷※【工作內容】(1)	協助分析研究國內外不動產市場趨勢。(2)	辦理公辦都市更新可行性評估。(3)	提出公辦都市更新案件開發策略及產品定位。(4)	公辦都更案件開發效益評估、開營運模式及投資營運財務分析評估。(5)	辦理公辦都更招商作業及履約管理採購作業。(6)	公辦都市更新專案執行及管理。(7)	其他主管交辦事項。【資格條件】學歷：國內公立或立案之私立大學/學院或符合教育部採認規定之國外大學/學院之不動產、地政、建築及都市計畫等相關之各院、系、組、所學士及以上畢業並取得證書者。經歷：(1)	具市場分析、都市更新、都市計畫、地政經驗者2年以上尤佳。(2)	熟悉Office電腦文書處理軟體及繪圖軟體 (如：Adobe Photoshop、CorelDraw、AutoCAD)。【職務條件】☆規劃師(一)碩士以上學歷，具相關經歷2年以上或其他經歷3年以上。(二)大學學歷，具相關經歷4年以上或其他經歷5年以上。(三)專科學歷，具相關經歷5年以上或其他經歷6年以上。☆工程員(一)大學以上學歷。(二)專科學歷，具相關經歷2年以上或其他經歷4年以上。【薪資待遇】規劃師 - 新臺幣4.8 - 6.2萬元。工程員 - 新臺幣3.2 - 4.6萬元。★實際薪資依「國家住宅及都市更新中心人事管理作業辦法」辦理，並考量應徵者應徵職務之實際學經歷及核定為原則★★新進員工應先行試用，試用期3個月★★依法進用：具有就業能力之身心障礙並持有證明文件者、具備「原住民身分」尤佳★",台北市中山區,2年以上,日班,月薪,32000,62000,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2399077&HIRE_ID=11215893","國家住宅及都市更新中心",20220529
"鍋爐操作維修技術工程師(台中) ",全職,10,技術／維修／操作,100302,鍋爐操作技術人員,2,20220723,"""1.工業鍋爐維修及保養2.客戶售後服務 3.可一般電腦文書作業 4.具丙級以上鍋爐操作技術士証照者佳(如不具備公司補助考照)。5具汽車駕照，公司配車需自行開車至客戶現場保養與維修。6.請務必附上自傳。""此為『海洋科技大學』線上徵才活動職缺，活動時間為111/05/24~111/06/06有意應徵者，請至新北人力網活動頁面-點選附件下載『新北就服處-求職履歷表』，👉網址連結 https://reurl.cc/anLoRl填寫完畢後，請以電子郵件並標註應徵「廠商名稱」及「應徵職缺」，將履歷表投遞三重就業服務站代收履歷電子信箱 al3020@ntpc.gov.tw",台中市西區,無,日班,月薪,35000,40000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=99717&HIRE_ID=11204193","台灣三浦工業股份有限公司",20220523
"廚務助理",全職,16,旅遊／餐飲／休閒,160206,廚師助理,5,額滿為止,"#14 ◎1.協助餐點製作2.食材品質維護3.廚房相關事務工作時間：排班制，依各門店營業時間需求安排，每日正常工時8小時(不含1~3小時休息時間)應徵方式:Email投遞履歷至【top002622@toponepot.com】(請務必於信件主旨註明欲應徵之<廠商名稱>與<職缺名稱>)***上班時間會依現實狀況有些微調整時間***",台北市不限,無,日班、輪班二班制、中班,月薪,30500,,高職,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=1128722&HIRE_ID=11214485","這一鍋餐飲股份有限公司",20220527
"行銷企劃處_OMO視覺設計",全職,05,廣告／公關／設計,050311,平面廣告設計員,3,20220630,"運用文宣創作及色彩表現等方式，進行構思及規劃以達成推銷商品或意念之目的工作。",台北市中山區,無,日班,月薪,28000,40000,大學,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=17555&HIRE_ID=10733965","寶雅國際股份有限公司",20220119
"家事服務員",全職,19,清潔／家事／托育(保母),190201,家事服務員,1,20220621,"協助整理居家環境、照顧1位三歲男童、料理午餐",台北市中山區,無,日班,月薪,32761,,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2380095&HIRE_ID=11216623","沈家傑 RICHARDJAY SHEN",20220530
"門市儲備主管",全職,01,經營／行政／總務,010105,儲備幹部,3,額滿為止,"1.連鎖速食店現場營運品質管理工作。2.門市行政報表及工作處理。3.門市夥伴門市人員管理、指導及培訓。4.個性開朗、喜歡服務性質工作，能配合早晚輪班制度。5.具備餐飲業店經理資格二年以上者。6.對餐飲服務管理有興趣者。7.保障年薪13個月，獎金另計。其他條件1.積極,主動,熱忱,擅溝通與數據分析能力.2.具領導團隊及人才培育經驗.3.具備連鎖餐飲業管理經驗佳.4.可配合區域輪調.",台北市不限,無,日班、輪班二班制,月薪,32000,37000,大學,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=98205&HIRE_ID=11217889","二十一世紀生活事業股份有限公司",20220530
"駕駛員（單班）(此為線上就業博覽會)",全職,15,物流／運輸／資材,150202,職業大客車司機,15,20220615,"依各路線班表載運乘客111年5月1日~6月15日「OKWORK‧畢業季」線上就業博覽會線上履歷投遞開放時間：即日起至 111年6月15日止洽詢電話：02-2338-0277想要知道更多活動資訊詳情請查詢 www.okwork.taipei",台北市不限,無,輪班二班制,月薪,55000,70000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=13808&HIRE_ID=11172013","中興大業巴士股份有限公司",20220506
"業務專員(0512線上徵才)",全職,02,業務／貿易／銷售,020102,業務人員,8,20220709,"◎#12針對台北市中正/萬華區，個人/社區/大樓/商家/等做『寬頻網路/數位電視/相關加值服務推廣』1.寬頻上網服務套餐推廣銷售。2.有線電視推廣銷售。 3.影音加值相關服務推廣銷售。4.業務責任區內之客情維繫與主管交辦事項。",台北市萬華區,無,日班,月薪,27000,32000,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=66288&HIRE_ID=11172527","聯維有線電視股份有限公司",20220509
"餐廳外場計時人員(06/14現場徵才活動職缺)",兼職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,3,額滿為止,"1.現場整潔維護。2.備品補充及盤點整貨。3.確認顧客購買餐點、結帳。(需通過供膳體檢)**排班期間：07:00-22:30，最長不超過8小時。****假日需可輪班**",台北市內湖區,無,部份工時：07時00分至15時00分,時薪,168,168,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=151935&HIRE_ID=11203671","宜家家居股份有限公司",20220520
"",全職,17,醫療／美容／保健,170113,照顧服務員,15,20220620,"看護需他人照顧或生活自理能力缺損之老人/病人",台北市萬華區,無,日班、夜班、輪班二班制,月薪,27500,,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=150934&HIRE_ID=11214139","財團法人臺北市私立愛愛院",20220530
"漢堡王-全職服務員[公館店]",全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,5,20220706,"外場作業:環境整潔櫃台作業:收銀作業/顧客服務內場作業:食品安全/材料準備/高品質餐點製作",台北市中正區,無,日班、夜班、輪班三班制、中班,月薪,26000,29000,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=149530&HIRE_ID=11171903","家城股份有限公司",20220506
"【安穩僱用】正職人員",全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,3,20220620,"製作麵團、桿麵、煮麵、製作高湯、洗切蔬菜備料、炸天婦羅、包飯糰、收銀結帳、洗碗、收拾餐盤碗筷、掃地...等。",台北市內湖區,無,日班、夜班、輪班三班制、中班,月薪,28000,33000,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2208197&HIRE_ID=11045013","台灣東利多股份有限公司",20220309
"《6/16艋舺站小徵》欣葉日本料理外場服務員",全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,20,20220616,"1.引導並協助顧客入座, 顧客茶水服務, 隨時維持顧客桌面整潔 2.餐檯擺盤, 內外場連繫, 維護顧客用餐品質 3.吧檯清潔與提供顧客飲料 4.協助顧客結帳 5.用餐環境清潔 【6/16(四) 下午2:00-4:00 ,艋舺站辦理微型現場徵才活動】",台北市不限,無,輪班二班制,月薪,33000,36000,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=49156&HIRE_ID=11221713","欣葉國際餐飲股份有限公司",20220601
"機構副工程師",全職,07,工程／研發／生技,070204,機構工程師,1,額滿為止,"1.專科以上電子、材料、電機相關科系畢。2.有責任感及研究精神，吃苦耐勞，抗壓性大，願接受培訓者。3.協助廠內外技術轉移工程改進，生產技術/設備工程/儀器校驗。4.協助新產品及相關治工具設計開發及產品導入量產之規劃。5.協助製程改善相關實驗製作，製程能力分析、問題解決。◎ 應徵時請註明：應徵AL(Advance Level)或EL(Entry Level)。AL：已有5-8年經驗者。起薪範圍是33，000~36，000元。EL：沒有經驗或需受培訓者。起薪範圍在28，000~33，000元。◎ 應徵方式：請依台灣就業通網站上，本公司之公司介紹頁面所寫的「應徵方式」投遞履歷。",台北市信義區,無,日班,月薪,28000,36000,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=761560&HIRE_ID=11169087","俊華電子企業股份有限公司",20220601
